"Axis-limits","x","obs","calc","bkg","diff","zero","Bi","Li2Te","LiBi","tick-pos","diff/sigma"
" ",32.63924467,2167.0,2109.5298858954457,2029.660530263075,-204.72988589544565," "," "," "," "," ",1.2345611497106466
" ",32.66550523,2125.0,2108.1663977301596,2027.280334774792,-245.36639773015958," "," "," "," "," ",0.365172106982649
" ",32.6917658,2171.0,2106.9048976685162,2024.938378973807,-198.10489766851623," "," "," "," "," ",1.375608763187591
" ",32.718026359999996,2089.0,2105.751949704011,2022.6342048683937,-278.95194970401116," "," "," "," "," ",-0.36651869867992415
" ",32.74428693,2040.0,2104.7059219177386,2020.36734737912,-326.90592191773857," "," "," "," "," ",-1.4326131959793036
" ",32.77054749,2102.0,2103.773969153828,2018.1373414974205,-263.97396915382814," "," "," "," "," ",-0.03869275948664476
" ",32.79680806,2156.0,2102.9609283135323,2015.9437155174785,-209.16092831353234," "," "," "," "," ",1.1422772744086767
" ",32.82306862,2108.0,2102.272272743533,2013.7859979690845,-256.472272743533," "," "," "," "," ",0.12475185942520686
" ",32.84932919,2178.0,2101.7136954829343,2011.663711072733,-185.91369548293432," "," "," "," "," ",1.6346231128834185
" ",32.875589749999996,2140.0,2101.2917016476486,2009.5763774523139,-223.49170164764854," "," "," "," "," ",0.8367528367373828
" ",32.90185032,2074.0,2101.0135843812204,2007.5235138074677,-289.2135843812204," "," "," "," "," ",-0.5931681710824953
" ",32.92811088,2057.0,2100.8870235200147,2005.5046374117364,-306.0870235200147," "," "," "," "," ",-0.9676515138790291
" ",32.95437145,2052.0,2100.922290394518,2003.5192599961579,-311.12229039451785," "," "," "," "," ",-1.0799859342284888
" ",32.98063201,2092.0,2101.1261117591803,2001.5668940385383,-271.32611175918026," "," "," "," "," ",-0.19952850018913598
" ",33.00689258,2078.0,2101.5104523147943,1999.6470468522361,-285.7104523147943," "," "," "," "," ",-0.5157487874552453
" ",33.033153139999996,2163.0,2102.0871832535413,1997.7592266723148,-201.2871832535413," "," "," "," "," ",1.309725916487487
" ",33.05941371,2197.0,2102.8696119743827,1995.902936943355,-168.06961197438267," "," "," "," "," ",2.0082363169942052
" ",33.08567427,2227.0,2103.8720246277226,1994.077682208328,-139.07202462772256," "," "," "," "," ",2.6091354675593905
" ",33.111934839999996,2185.0,2105.1106453153093,1992.2829625892532,-182.31064531530927," "," "," "," "," ",1.7090831343064539
" ",33.1381954,2204.0,2106.6037426741536,1990.5182794846337,-164.80374267415363," "," "," "," "," ",2.0746100472719635
" ",33.16445597,2149.0,2108.37100849954,1988.7831302367701,-221.57100849954003," "," "," "," "," ",0.8764312090870324
" ",33.19071653,2195.0,2110.434828983516,1987.0770136436752,-177.63482898351612," "," "," "," "," ",1.804987797045373
" ",33.2169771,2194.0,2112.8204104102597,1985.3994248067586,-181.02041041025967," "," "," "," "," ",1.7331196133501252
" ",33.24323766,2054.0,2115.5550884785926,1983.7498604631846,-323.75508847859254," "," "," "," "," ",-1.3582000374481953
" ",33.269498229999996,2167.0,2118.6698200053825,1982.1278140076786,-213.86982000538245," "," "," "," "," ",1.0382189684072527
" ",33.29575879,2203.0,2122.199592063671,1980.532780651267,-181.39959206367092," "," "," "," "," ",1.7214971302666082
" ",33.32201936,2091.0,2126.1822472240406,1978.9642526109333,-297.38224722404055," "," "," "," "," ",-0.7693900472444981
" ",33.34827992,2075.0,2130.660713647919,1977.4217241007616,-317.8607136479188," "," "," "," "," ",-1.2219114060151601
" ",33.37454049,2179.0,2135.683236047017,1975.904686683093,-218.88323604701708," "," "," "," "," ",0.9279560124769903
" ",33.40080105,2172.0,2141.3020046766524,1974.4126340981368,-231.50200467665235," "," "," "," "," ",0.6586885333644127
" ",33.427061619999996,2158.0,2147.575752460319,1972.9450577703042,-251.7757524603191," "," "," "," "," ",0.2243980051801233
" ",33.45332218,2264.0,2154.5700272228473,1971.5014514823174,-152.77002722284732," "," "," "," "," ",2.299842419397684
" ",33.47958275,2193.0,2162.3551428202873,1970.0813070304093,-231.55514282028724," "," "," "," "," ",0.6543924572405599
" ",33.50584332,2283.0,2171.0091385542346,1968.6841182212393,-150.20913855423458," "," "," "," "," ",2.343849014291622
" ",33.53210388,2225.0,2180.617466750139,1967.3093793083601,-217.8174667501391," "," "," "," "," ",0.9409078163068822
" ",33.55836445,2309.0,2191.269353635802,1965.9565835850265,-144.46935363580195," "," "," "," "," ",2.4500647550702674
" ",33.584625009999996,2238.0,2203.0617985156823,1964.6252271507803,-227.2617985156823," "," "," "," "," ",0.738534012400732
" ",33.61088557,2265.0,2216.0934986625025,1963.3148054063306,-213.2934986625025," "," "," "," "," ",1.0276198708938384
" ",33.63714614,2265.0,2230.4657988502404,1962.0248147556088,-227.66579885024038," "," "," "," "," ",0.7256301382517523
" ",33.6634067,2318.0,2246.2730226721014,1960.7547541631777,-190.47302267210142," "," "," "," "," ",1.4897926176096499
" ",33.68966727,2296.0,2263.6008218873326,1959.5041218529955,-229.80082188733257," "," "," "," "," ",0.6761577860201711
" ",33.71592784,2357.0,2282.5164599638497,1958.2724188301777,-187.71645996384967," "," "," "," "," ",1.5341948536748877
" ",33.7421884,2278.0,2303.050919085178,1957.0591475136941,-287.25091908517805," "," "," "," "," ",-0.5248640250858213
" ",33.76844896,2381.0,2325.1880166856818,1955.8638109494016,-206.38801668568175," "," "," "," "," ",1.14379384297054
" ",33.79470953,2383.0,2348.843764000053,1954.6859138814955,-228.04376400005293," "," "," "," "," ",0.699693733491642
" ",33.82097009,2420.0,2373.8350718924366,1953.524964179657,-216.03507189243663," "," "," "," "," ",0.9384356035107436
" ",33.84723066,2477.0,2399.8609727919493,1952.3804698262638,-185.06097279194927," "," "," "," "," ",1.5499266670506515
" ",33.87349123,2442.0,2426.477373561478,1951.251942136796,-246.67737356147808," "," "," "," "," ",0.31411767897816983
" ",33.89975179,2428.0,2453.0723470076664,1950.1388945144463,-287.2723470076664," "," "," "," "," ",-0.5088275860545666
" ",33.92601235,2428.0,2478.8708311677433,1949.0408417281392,-313.0708311677433," "," "," "," "," ",-1.032391671021365
" ",33.95227292,2508.0,2502.9544224137308,1947.9573008939722,-257.15442241373074," "," "," "," "," ",0.10075047991813021
" ",33.97853348,2500.0,2524.303210653213,1946.8877927913793,-286.50321065321276," "," "," "," "," ",-0.48606421306425546
" ",34.00479405,2502.0,2541.882295472282,1945.8318390907332,-302.0822954722818," "," "," "," "," ",-0.7973270424148343
" ",34.03105462,2432.0,2554.743023724663,1944.788965318749,-384.9430237246631," "," "," "," "," ",-2.4889434690114722
" ",34.05731518,2468.0,2562.129788790736,1943.758699713909,-356.3297887907358," "," "," "," "," ",-1.8947613182297687
" ",34.08357574,2491.0,2563.576074662704,1942.7405725554834,-334.7760746627038," "," "," "," "," ",-1.454141303308944
" ",34.10983631,2461.0,2558.964665221087,1941.7341170676596,-360.1646652210872," "," "," "," "," ",-1.9747569547167667
" ",34.13609687,2305.0,2548.5405369506616,1940.738870643602,-505.7405369506616," "," "," "," "," ",-5.072660419161159
" ",34.16235744,2445.0,2532.8696121254416,1939.7543722667854,-350.06961212544155," "," "," "," "," ",-1.7770484957894879
" ",34.18861801,2428.0,2512.7642715633133,1938.7801652666108,-346.9642715633133," "," "," "," "," ",-1.7202378249649473
" ",34.21487857,2447.0,2489.189843108459,1937.8157962541918,-304.38984310845916," "," "," "," "," ",-0.8528858793505286
" ",34.24113913,2471.0,2463.156750773699,1936.860814488996,-254.35675077369905," "," "," "," "," ",0.15778279441852786
" ",34.2673997,2338.0,2435.6334331897424,1935.914772718131,-359.8334331897424," "," "," "," "," ",-2.0191858971296304
" ",34.29366026,2438.0,2407.4877507465653,1934.9772283265713,-231.6877507465653," "," "," "," "," ",0.6179557378932069
" ",34.31992083,2325.0,2379.4409384288765,1934.0477409073383,-316.6409384288765," "," "," "," "," ",-1.1290524627639258
" ",34.3461814,2313.0,2352.053866865426,1933.1258748510368,-301.2538668654258," "," "," "," "," ",-0.8120377546118042
" ",34.37244196,2283.0,2325.739162887433,1932.2111983423686,-304.93916288743293," "," "," "," "," ",-0.8944849920086632
" ",34.39870252,2299.0,2300.7716400314284,1931.3032827517063,-263.9716400314284," "," "," "," "," ",-0.03694928192516911
" ",34.42496309,2271.0,2277.3112395946773,1930.4017034216338,-268.5112395946773," "," "," "," "," ",-0.13243601448572392
" ",34.45122365,2231.0,2255.4338866761304,1929.506040760904,-286.63388667613043," "," "," "," "," ",-0.5173003443793744
" ",34.47748422,2267.0,2235.148462573963,1928.6158779206687,-230.3484625739631," "," "," "," "," ",0.6689669216347991
" ",34.50374479,2235.0,2216.415889746877,1927.730803259812,-243.61588974687692," "," "," "," "," ",0.39309996580539364
" ",34.53000535,2231.0,2199.169807280734,1926.8504093835072,-230.36980728073394," "," "," "," "," ",0.6738907269887463
" ",34.55626591,2259.0,2183.324210341607,1925.9742925477858,-186.52421034160687," "," "," "," "," ",1.5922044811139822
" ",34.58252648,2180.0,2168.7818014089676,1925.1020534050144,-250.98180140896756," "," "," "," "," ",0.24026741626358514
" ",34.60878704,2266.0,2155.4443344208403,1924.2332980583003,-151.64433442084027," "," "," "," "," ",2.322475013017897
" ",34.63504761,2227.0,2143.213486140912,1923.3676358032951,-178.4134861409122," "," "," "," "," ",1.775472749811194
" ",34.66130818,2106.0,2131.993248298858,1922.5046815091403,-288.1932482988579," "," "," "," "," ",-0.5664105949008128
" ",34.68756874,2152.0,2121.694737843545,1921.6440546814283,-231.89473784354522," "," "," "," "," ",0.6532763136464603
" ",34.7138293,2171.0,2112.2345728628084,1920.785378868672,-203.43457286280835," "," "," "," "," ",1.2612233010302043
" ",34.74008987,2175.0,2103.5349359963943,1919.9282823778553,-190.7349359963943," "," "," "," "," ",1.5323718271468474
" ",34.76635043,2103.0,2095.5260500577547,1919.072399305061,-254.72605005775466," "," "," "," "," ",0.16297858690917144
" ",34.792611,2158.0,2088.1439129733935,1918.2173673050004,-192.34391297339351," "," "," "," "," ",1.5037600094192933
" ",34.81887157,2119.0,2081.329918009399,1917.362829924964,-224.52991800939907," "," "," "," "," ",0.8183349288462025
" ",34.84513213,2240.0,2075.032081201497,1916.5084356757864,-97.23208120149701," "," "," "," "," ",3.4855834811579194
" ",34.87139269,2149.0,2069.2033003156416,1915.6538374299585,-182.40330031564162," "," "," "," "," ",1.7213402401269369
" ",34.89765326,2109.0,2063.8006046660466,1914.7986931178182,-217.00060466604663," "," "," "," "," ",0.9842248708231859
" ",34.923913819999996,2016.0,2058.786217304645,1913.942666749121,-304.9862173046451," "," "," "," "," ",-0.9529247901847844
" ",34.95017439,2091.0,2054.125878273265,1913.0854261752277,-225.32587827326478," "," "," "," "," ",0.806389144978952
" ",34.97643496,2117.0,2049.7884857130507,1912.2266454109435,-194.9884857130507," "," "," "," "," ",1.4607747518901248
" ",35.00269552,2069.0,2045.7467977644048,1911.3660036982549,-238.94679776440483," "," "," "," "," ",0.5112137426371759
" ",35.02895608,2061.0,2041.9756723933194,1910.5031848868337,-243.17567239331942," "," "," "," "," ",0.4190543167486054
" ",35.055216650000006,2104.0,2038.452925659291,1909.6378781207427,-196.65292565929093," "," "," "," "," ",1.4289941207120973
" ",35.081477209999996,2106.0,2035.1586276495873,1908.7697788645091,-191.35862764958728," "," "," "," "," ",1.5436817821014808
" ",35.10773778,2056.0,2032.0747991155893,1907.8985866259552,-238.27479911558925," "," "," "," "," ",0.5276476881619026
" ",35.13399834,2047.0,2029.1852049637857,1907.0240076316734,-244.38520496378572," "," "," "," "," ",0.3937512175421548
" ",35.160258909999996,2024.0,2026.4749954156925,1906.1457522011244,-264.67499541569254," "," "," "," "," ",-0.05501348278918444
" ",35.18651947,2009.0,2023.9312929248654,1905.2635374383926,-277.13129292486536," "," "," "," "," ",-0.3331251669077032
" ",35.21278004,2099.0,2021.5423226506748,1904.3770845813626,-184.7423226506748," "," "," "," "," ",1.6906676722212024
" ",35.23904061,2154.0,2019.2971242754006,1903.4861213731215,-127.49712427540061," "," "," "," "," ",2.902378268830148
" ",35.26530117,1989.0,2017.1862008499481,1902.590381083635,-290.3862008499481," "," "," "," "," ",-0.6320030193579567
" ",35.29156174,2095.0,2015.2009428447777,1901.6896014988447,-182.40094284477772," "," "," "," "," ",1.7434349428957634
" ",35.317822299999996,1995.0,2013.3332269727587,1900.7835273316057,-280.53322697275865," "," "," "," "," ",-0.4104568084524503
" ",35.34408286,2093.0,2011.5760943608059,1899.871907842071,-180.77609436080587," "," "," "," "," ",1.7797840706385653
" ",35.37034343,2039.0,2009.9231866551702,1898.9544978723418,-233.12318665517017," "," "," "," "," ",0.6439293077884879
" ",35.396604,1988.0,2008.3685479062615,1898.0310585646139,-282.5685479062615," "," "," "," "," ",-0.45682711658609426
" ",35.42286456,1966.0,2006.9070115871807,1897.101356685868,-303.1070115871807," "," "," "," "," ",-0.9225841574972454
" ",35.44912513,1983.0,2005.5339714443583,1896.1651635656056,-284.73397144435825," "," "," "," "," ",-0.5060301389983118
" ",35.475385689999996,2037.0,2004.244996931067,1895.2222575887695,-229.4449969310669," "," "," "," "," ",0.7257417935446163
" ",35.50164625,2080.0,2003.0363649385095,1894.272421713306,-185.23636493850944," "," "," "," "," ",1.6875393332892294
" ",35.52790682,2037.0,2001.9047536858502,1893.3154445330815,-227.1047536858502," "," "," "," "," ",0.7775937908269832
" ",35.554167389999996,2052.0,2000.8469874181596,1892.3511210180864,-211.04698741815963," "," "," "," "," ",1.1292303290851464
" ",35.58042795,2069.0,1999.8603999732647,1891.3792518018224,-193.06039997326474," "," "," "," "," ",1.5200105919175166
" ",35.60668852,2120.0,1998.942720806421,1890.3996420590177,-141.14272080642098," "," "," "," "," ",2.629196078052587
" ",35.632949079999996,2084.0,1998.0917083118286,1889.4121041026258,-176.2917083118286," "," "," "," "," ",1.8818552900992356
" ",35.65920964,2040.0,1997.3055949414102,1888.4164547773962,-219.50559494141015," "," "," "," "," ",0.9452700196309788
" ",35.68547021,2003.0,1996.5829351307073,1887.4125165610055,-255.78293513070724," "," "," "," "," ",0.1433824361105036
" ",35.711730779999996,2066.0,1995.9223175196075,1886.4001183321216,-192.12231751960752," "," "," "," "," ",1.5417521743790037
" ",35.73799134,2088.0,1995.322669809915,1885.3790946149072,-169.52266980991493," "," "," "," "," ",2.028188256177821
" ",35.76425191,2020.0,1994.7832713023183,1884.3492843895458,-236.98327130231831," "," "," "," "," ",0.5610648509499108
" ",35.790512469999996,2035.0,1994.303388107415,1883.3105338122039,-221.503388107415," "," "," "," "," ",0.9021443849247192
" ",35.81677303,2052.0,1993.8826020682695,1882.2626934668165,-204.08260206826952," "," "," "," "," ",1.2829728901503394
" ",35.8430336,1988.0,1993.5208237758911,1881.2056195130122,-267.7208237758911," "," "," "," "," ",-0.12382139455041825
" ",35.869294169999996,2032.0,1993.217919258102,1880.1391744869975,-223.41791925810202," "," "," "," "," ",0.8603382887364882
" ",35.89555473,2066.0,1992.974059699821,1879.0632264986245,-189.17405969982104," "," "," "," "," ",1.6066156622027843
" ",35.9218153,2048.0,1992.789744160375,1877.9776479689795,-206.98974416037498," "," "," "," "," ",1.2199858216168686
" ",35.948075859999996,2056.0,1992.6654798814463,1876.88231848904,-198.86547988144633," "," "," "," "," ",1.3967829688390685
" ",35.97433642,2031.0,1992.6019362062325,1875.7771219151728,-223.80193620623248," "," "," "," "," ",0.8520289817575503
" ",36.00059699,2005.0,1992.600243232845,1874.6619475711113,-249.80024323284505," "," "," "," "," ",0.27692105730611677
" ",36.026857559999996,1998.0,1992.6614502279049,1873.5366910857924,-256.86145022790487," "," "," "," "," ",0.11943333426091099
" ",36.05311812,1983.0,1992.7868320061762,1872.401253539364,-271.98683200617614," "," "," "," "," ",-0.219776259709354
" ",36.07937869,2016.0,1992.9780716568134,1871.2555401235663,-239.17807165681342," "," "," "," "," ",0.512739092588549
" ",36.105639249999996,1923.0,1993.2370234611913,1870.09946315164,-332.43702346119125," "," "," "," "," ",-1.6016825919184772
" ",36.13189981,1989.0,1993.5653946291507,1868.9329389863208,-266.76539462915065," "," "," "," "," ",-0.10236722591825018
" ",36.15816038,2081.0,1993.965626836452,1867.755889301788,-175.16562683645196," "," "," "," "," ",1.907896295965852
" ",36.184420949999996,2180.0,1994.4400817371875,1866.5682419617165,-76.64008173718747," "," "," "," "," ",3.9742568079270253
" ",36.21068151,2020.0,1994.9914575830428,1865.3699301116087,-237.1914575830428," "," "," "," "," ",0.5564327669883129
" ",36.23694208,2067.0,1995.6226880915117,1864.1608907590623,-190.82268809151168," "," "," "," "," ",1.5699649146144536
" ",36.26320264,2076.0,1996.33718643728,1862.9410679444024,-182.53718643728," "," "," "," "," ",1.7484047042742414
" ",36.2894632,1985.0,1997.138127400656,1861.7104094931271,-274.338127400656," "," "," "," "," ",-0.27244035291397584
" ",36.31572377,1997.0,1998.0295939742957,1860.468868342463,-263.2295939742957," "," "," "," "," ",-0.023039707393460347
